survey_event_id,habitat_type,admin_unit_code,plot_name,date,observer,visit,temperature,humidity,sky,wind,bird_observation_count,unique_species_count
Forest|NACE|NACE-0107|2018-05-12|06:59:00|Kimberly Serno|1,Forest,NACE,NACE-0107,2018-05-12,Kimberly Serno,1,18.7000007629395,76.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,16,15
Forest|NACE|NACE-0107|2018-06-17|07:37:00|Elizabeth Oswald|2,Forest,NACE,NACE-0107,2018-06-17,Elizabeth Oswald,2,21.5,84.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,11,11
Forest|NACE|NACE-0131|2018-05-12|07:48:00|Kimberly Serno|1,Forest,NACE,NACE-0131,2018-05-12,Kimberly Serno,1,19.2999992370605,77.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,10,9
Forest|NACE|NACE-0131|2018-06-17|08:24:00|Elizabeth Oswald|2,Forest,NACE,NACE-0131,2018-06-17,Elizabeth Oswald,2,23.7999992370605,81.0999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,12,10
Forest|NACE|NACE-0233|2018-05-12|06:18:00|Elizabeth Oswald|1,Forest,NACE,NACE-0233,2018-05-12,Elizabeth Oswald,1,19.6000003814697,65.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,10,9
Forest|NACE|NACE-0233|2018-06-17|06:07:00|Brian Swimelar|2,Forest,NACE,NACE-0233,2018-06-17,Brian Swimelar,2,24.1000003814697,76.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,7,4
Forest|NACE|NACE-0245|2018-05-12|06:55:00|Elizabeth Oswald|1,Forest,NACE,NACE-0245,2018-05-12,Elizabeth Oswald,1,19.8999996185303,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,16,15
Forest|NACE|NACE-0245|2018-06-17|06:34:00|Brian Swimelar|2,Forest,NACE,NACE-0245,2018-06-17,Brian Swimelar,2,23.2000007629395,70.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,10,7
Forest|NACE|NACE-0253|2018-05-12|07:16:00|Elizabeth Oswald|1,Forest,NACE,NACE-0253,2018-05-12,Elizabeth Oswald,1,20.3999996185303,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,14,12
Forest|NACE|NACE-0253|2018-06-17|06:48:00|Brian Swimelar|2,Forest,NACE,NACE-0253,2018-06-17,Brian Swimelar,2,23.2000007629395,72.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,14,11
Forest|NACE|NACE-0267|2018-05-12|07:47:00|Elizabeth Oswald|1,Forest,NACE,NACE-0267,2018-05-12,Elizabeth Oswald,1,22.0,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,12,10
Forest|NACE|NACE-0267|2018-06-17|07:08:00|Brian Swimelar|2,Forest,NACE,NACE-0267,2018-06-17,Brian Swimelar,2,28.3999996185303,67.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,7,4
Forest|NACE|NACE-0269|2018-05-12|08:11:00|Elizabeth Oswald|1,Forest,NACE,NACE-0269,2018-05-12,Elizabeth Oswald,1,20.8999996185303,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,19,16
Forest|NACE|NACE-0269|2018-06-17|07:43:00|Brian Swimelar|2,Forest,NACE,NACE-0269,2018-06-17,Brian Swimelar,2,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,9,7
Forest|NACE|NACE-0282|2018-05-12|08:41:00|Elizabeth Oswald|1,Forest,NACE,NACE-0282,2018-05-12,Elizabeth Oswald,1,22.7999992370605,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,16,14
Forest|NACE|NACE-0282|2018-06-17|08:11:00|Brian Swimelar|2,Forest,NACE,NACE-0282,2018-06-17,Brian Swimelar,2,25.5,51.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,10,8
Forest|NACE|NACE-0296|2018-05-12|09:09:00|Elizabeth Oswald|1,Forest,NACE,NACE-0296,2018-05-12,Elizabeth Oswald,1,23.1000003814697,66.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,12,9
Forest|NACE|NACE-0296|2018-06-17|08:41:00|Brian Swimelar|2,Forest,NACE,NACE-0296,2018-06-17,Brian Swimelar,2,26.3999996185303,67.0999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,10,7
Forest|NACE|NACE-0346|2018-05-12|06:37:00|Brian Swimelar|1,Forest,NACE,NACE-0346,2018-05-12,Brian Swimelar,1,24.0,55.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,11,9
Forest|NACE|NACE-0346|2018-06-17|06:35:00|Kimberly Serno|2,Forest,NACE,NACE-0346,2018-06-17,Kimberly Serno,2,22.2999992370605,72.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,11,8
Forest|NACE|NACE-0350|2018-05-12|07:55:00|Brian Swimelar|1,Forest,NACE,NACE-0350,2018-05-12,Brian Swimelar,1,24.0,55.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,9,8
Forest|NACE|NACE-0350|2018-06-17|07:34:00|Kimberly Serno|2,Forest,NACE,NACE-0350,2018-06-17,Kimberly Serno,2,25.6000003814697,75.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,6,5
Forest|NACE|NACE-0398|2018-05-11|06:53:00|Brian Swimelar|1,Forest,NACE,NACE-0398,2018-05-11,Brian Swimelar,1,24.0,57.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,11,8
Forest|NACE|NACE-0398|2018-06-23|06:35:00|Elizabeth Oswald|2,Forest,NACE,NACE-0398,2018-06-23,Elizabeth Oswald,2,20.7999992370605,89.8000030517578,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,8,5
Forest|NACE|NACE-0399|2018-05-11|06:28:00|Brian Swimelar|1,Forest,NACE,NACE-0399,2018-05-11,Brian Swimelar,1,20.0,68.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,13,9
Forest|NACE|NACE-0399|2018-06-23|06:17:00|Elizabeth Oswald|2,Forest,NACE,NACE-0399,2018-06-23,Elizabeth Oswald,2,20.5,84.6999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,14,11
Forest|NACE|NACE-0416|2018-05-11|07:32:00|Brian Swimelar|1,Forest,NACE,NACE-0416,2018-05-11,Brian Swimelar,1,26.0,54.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,14,9
Forest|NACE|NACE-0416|2018-06-23|07:14:00|Elizabeth Oswald|2,Forest,NACE,NACE-0416,2018-06-23,Elizabeth Oswald,2,21.6000003814697,90.9000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,15,12
Forest|NACE|NACE-0438|2018-05-11|08:49:00|Kimberly Serno|1,Forest,NACE,NACE-0438,2018-05-11,Kimberly Serno,1,21.1000003814697,78.9000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,7,5
Forest|NACE|NACE-0438|2018-06-23|08:35:00|Brian Swimelar|2,Forest,NACE,NACE-0438,2018-06-23,Brian Swimelar,2,22.0,67.0999984741211,Fog,Light air movement (1-3 mph) smoke drifts,12,11
Forest|NACE|NACE-0453|2018-05-11|09:35:00|Elizabeth Oswald|1,Forest,NACE,NACE-0453,2018-05-11,Elizabeth Oswald,1,28.6000003814697,55.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,17,14
Forest|NACE|NACE-0453|2018-06-23|08:54:00|Brian Swimelar|2,Forest,NACE,NACE-0453,2018-06-23,Brian Swimelar,2,20.1000003814697,68.8000030517578,Fog,Light air movement (1-3 mph) smoke drifts,12,11
Forest|NACE|NACE-0477|2018-05-11|08:57:00|Elizabeth Oswald|1,Forest,NACE,NACE-0477,2018-05-11,Elizabeth Oswald,1,24.1000003814697,77.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,20,16
Forest|NACE|NACE-0477|2018-06-23|08:25:00|Kimberly Serno|2,Forest,NACE,NACE-0477,2018-06-23,Kimberly Serno,2,22.6000003814697,87.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,19,14
Forest|NACE|NACE-0487|2018-05-11|07:21:00|Elizabeth Oswald|1,Forest,NACE,NACE-0487,2018-05-11,Elizabeth Oswald,1,19.3999996185303,76.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,14,11
Forest|NACE|NACE-0487|2018-06-23|06:54:00|Kimberly Serno|2,Forest,NACE,NACE-0487,2018-06-23,Kimberly Serno,2,22.2000007629395,85.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,6,5
Forest|NACE|NACE-0491|2018-05-11|06:18:00|Elizabeth Oswald|1,Forest,NACE,NACE-0491,2018-05-11,Elizabeth Oswald,1,20.3999996185303,61.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,20,18
Forest|NACE|NACE-0491|2018-06-23|05:48:00|Kimberly Serno|2,Forest,NACE,NACE-0491,2018-06-23,Kimberly Serno,2,23.6000003814697,74.1999969482422,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,15,10
Forest|NACE|NACE-0519|2018-05-11|06:47:00|Elizabeth Oswald|1,Forest,NACE,NACE-0519,2018-05-11,Elizabeth Oswald,1,22.0,57.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,15,13
Forest|NACE|NACE-0519|2018-06-23|06:16:00|Kimberly Serno|2,Forest,NACE,NACE-0519,2018-06-23,Kimberly Serno,2,24.0,82.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,7,5
Forest|NACE|NACE-0619|2018-05-11|06:27:00|Kimberly Serno|1,Forest,NACE,NACE-0619,2018-05-11,Kimberly Serno,1,17.0,77.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,15,10
Forest|NACE|NACE-0619|2018-06-23|06:53:00|Brian Swimelar|2,Forest,NACE,NACE-0619,2018-06-23,Brian Swimelar,2,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,9,7
Forest|NACE|NACE-0621|2018-05-11|06:50:00|Kimberly Serno|1,Forest,NACE,NACE-0621,2018-05-11,Kimberly Serno,1,18.5,71.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,15,13
Forest|NACE|NACE-0621|2018-06-23|07:13:00|Brian Swimelar|2,Forest,NACE,NACE-0621,2018-06-23,Brian Swimelar,2,25.0,72.5,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,10,6
Forest|NACE|NACE-0623|2018-05-11|07:16:00|Kimberly Serno|1,Forest,NACE,NACE-0623,2018-05-11,Kimberly Serno,1,16.5,78.3000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,13,13
Forest|NACE|NACE-0623|2018-06-23|07:37:00|Brian Swimelar|2,Forest,NACE,NACE-0623,2018-06-23,Brian Swimelar,2,25.0,77.5999984741211,Fog,Light air movement (1-3 mph) smoke drifts,8,8
Forest|NACE|NACE-0649|2018-05-11|05:58:00|Kimberly Serno|1,Forest,NACE,NACE-0649,2018-05-11,Kimberly Serno,1,22.0,60.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,15,13
Forest|NACE|NACE-0649|2018-06-23|06:16:00|Brian Swimelar|2,Forest,NACE,NACE-0649,2018-06-23,Brian Swimelar,2,25.6000003814697,78.8000030517578,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,8,6
Forest|PRWI|PRWI-0012|2018-06-06|07:37:00|Kimberly Serno|1,Forest,PRWI,PRWI-0012,2018-06-06,Kimberly Serno,1,17.6000003814697,74.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,7,7
Forest|PRWI|PRWI-0012|2018-07-04|08:28:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0012,2018-07-04,Elizabeth Oswald,2,25.8999996185303,92.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,11,10
Forest|PRWI|PRWI-0014|2018-06-06|06:06:00|Elizabeth Oswald|1,Forest,PRWI,PRWI-0014,2018-06-06,Elizabeth Oswald,1,18.0,76.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,9,9
Forest|PRWI|PRWI-0014|2018-07-04|05:42:00|Brian Swimelar|2,Forest,PRWI,PRWI-0014,2018-07-04,Brian Swimelar,2,27.7999992370605,75.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,10,7
Forest|PRWI|PRWI-0020|2018-06-06|07:06:00|Kimberly Serno|1,Forest,PRWI,PRWI-0020,2018-06-06,Kimberly Serno,1,17.8999996185303,71.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,8,7
Forest|PRWI|PRWI-0020|2018-07-04|08:09:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0020,2018-07-04,Elizabeth Oswald,2,25.5,90.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,11,8
Forest|PRWI|PRWI-0025|2018-06-06|06:37:00|Elizabeth Oswald|1,Forest,PRWI,PRWI-0025,2018-06-06,Elizabeth Oswald,1,17.2999992370605,78.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,12,10
Forest|PRWI|PRWI-0025|2018-07-04|06:08:00|Brian Swimelar|2,Forest,PRWI,PRWI-0025,2018-07-04,Brian Swimelar,2,29.1000003814697,77.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,9,9
Forest|PRWI|PRWI-0028|2018-06-06|08:01:00|Kimberly Serno|1,Forest,PRWI,PRWI-0028,2018-06-06,Kimberly Serno,1,17.2999992370605,71.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,7,7
Forest|PRWI|PRWI-0028|2018-07-04|08:50:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0028,2018-07-04,Elizabeth Oswald,2,26.3999996185303,88.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,12,9
Forest|PRWI|PRWI-0039|2018-06-06|08:21:00|Kimberly Serno|1,Forest,PRWI,PRWI-0039,2018-06-06,Kimberly Serno,1,17.8999996185303,73.0,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,12,8
Forest|PRWI|PRWI-0039|2018-07-04|09:06:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0039,2018-07-04,Elizabeth Oswald,2,27.2000007629395,87.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,6,5
Forest|PRWI|PRWI-0041|2018-06-06|06:40:00|Kimberly Serno|1,Forest,PRWI,PRWI-0041,2018-06-06,Kimberly Serno,1,18.3999996185303,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,6,5
Forest|PRWI|PRWI-0041|2018-07-04|07:49:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0041,2018-07-04,Elizabeth Oswald,2,24.8999996185303,89.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,12,10
Forest|PRWI|PRWI-0051|2018-06-06|06:16:00|Kimberly Serno|1,Forest,PRWI,PRWI-0051,2018-06-06,Kimberly Serno,1,18.8999996185303,69.8000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,11,6
Forest|PRWI|PRWI-0051|2018-07-04|09:23:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0051,2018-07-04,Elizabeth Oswald,2,27.6000003814697,83.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,7,6
Forest|PRWI|PRWI-0053|2018-06-06|08:37:00|Brian Swimelar|1,Forest,PRWI,PRWI-0053,2018-06-06,Brian Swimelar,1,21.2000007629395,59.0,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,6,5
Forest|PRWI|PRWI-0053|2018-07-04|07:33:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0053,2018-07-04,Elizabeth Oswald,2,25.3999996185303,90.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,9,8
Forest|PRWI|PRWI-0055|2018-06-06|08:11:00|Brian Swimelar|1,Forest,PRWI,PRWI-0055,2018-06-06,Brian Swimelar,1,19.7999992370605,66.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,6,4
Forest|PRWI|PRWI-0055|2018-07-04|07:13:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0055,2018-07-04,Elizabeth Oswald,2,25.3999996185303,90.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,5,5
Forest|PRWI|PRWI-0060|2018-06-06|07:16:00|Elizabeth Oswald|1,Forest,PRWI,PRWI-0060,2018-06-06,Elizabeth Oswald,1,16.7999992370605,81.9000015258789,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",9,7
Forest|PRWI|PRWI-0060|2018-07-04|06:43:00|Brian Swimelar|2,Forest,PRWI,PRWI-0060,2018-07-04,Brian Swimelar,2,29.3999996185303,80.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,7,6
Forest|PRWI|PRWI-0062|2018-06-06|07:38:00|Elizabeth Oswald|1,Forest,PRWI,PRWI-0062,2018-06-06,Elizabeth Oswald,1,17.1000003814697,77.9000015258789,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",5,5
Forest|PRWI|PRWI-0062|2018-07-04|07:03:00|Brian Swimelar|2,Forest,PRWI,PRWI-0062,2018-07-04,Brian Swimelar,2,27.6000003814697,77.8000030517578,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,10,9
Forest|PRWI|PRWI-0064|2018-06-06|05:55:00|Kimberly Serno|1,Forest,PRWI,PRWI-0064,2018-06-06,Kimberly Serno,1,19.1000003814697,74.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,12,6
Forest|PRWI|PRWI-0064|2018-07-04|09:42:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0064,2018-07-04,Elizabeth Oswald,2,27.3999996185303,84.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,12,10
Forest|PRWI|PRWI-0069|2018-06-06|07:49:00|Brian Swimelar|1,Forest,PRWI,PRWI-0069,2018-06-06,Brian Swimelar,1,20.7000007629395,62.2999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,8,7
Forest|PRWI|PRWI-0069|2018-07-04|06:59:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0069,2018-07-04,Elizabeth Oswald,2,25.2999992370605,90.5,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,11,9
Forest|PRWI|PRWI-0075|2018-06-06|07:57:00|Elizabeth Oswald|1,Forest,PRWI,PRWI-0075,2018-06-06,Elizabeth Oswald,1,17.2999992370605,76.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,12,8
Forest|PRWI|PRWI-0075|2018-07-04|07:19:00|Brian Swimelar|2,Forest,PRWI,PRWI-0075,2018-07-04,Brian Swimelar,2,25.7000007629395,82.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,10,9
Forest|PRWI|PRWI-0079|2018-06-06|05:56:00|Brian Swimelar|1,Forest,PRWI,PRWI-0079,2018-06-06,Brian Swimelar,1,17.2000007629395,75.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,10,8
Forest|PRWI|PRWI-0079|2018-07-04|05:36:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0079,2018-07-04,Elizabeth Oswald,2,24.7999992370605,85.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,11,9
Forest|PRWI|PRWI-0080|2018-06-06|06:15:00|Brian Swimelar|1,Forest,PRWI,PRWI-0080,2018-06-06,Brian Swimelar,1,21.8999996185303,72.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,9,5
Forest|PRWI|PRWI-0080|2018-07-04|05:52:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0080,2018-07-04,Elizabeth Oswald,2,24.7000007629395,88.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,11,10
Forest|PRWI|PRWI-0082|2018-06-06|07:18:00|Brian Swimelar|1,Forest,PRWI,PRWI-0082,2018-06-06,Brian Swimelar,1,21.0,59.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,5,3
Forest|PRWI|PRWI-0082|2018-07-04|06:39:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0082,2018-07-04,Elizabeth Oswald,2,25.1000003814697,89.8000030517578,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,9,9
Forest|PRWI|PRWI-0085|2018-06-07|09:26:00|Brian Swimelar|1,Forest,PRWI,PRWI-0085,2018-06-07,Brian Swimelar,1,23.0,59.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,9,8
Forest|PRWI|PRWI-0085|2018-07-05|08:30:00|Kimberly Serno|2,Forest,PRWI,PRWI-0085,2018-07-05,Kimberly Serno,2,26.1000003814697,83.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,10,6
Forest|PRWI|PRWI-0090|2018-06-06|08:16:00|Elizabeth Oswald|1,Forest,PRWI,PRWI-0090,2018-06-06,Elizabeth Oswald,1,17.6000003814697,76.6999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,5,5
Forest|PRWI|PRWI-0090|2018-07-04|07:37:00|Brian Swimelar|2,Forest,PRWI,PRWI-0090,2018-07-04,Brian Swimelar,2,25.6000003814697,82.9000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,6,4
Forest|PRWI|PRWI-0093|2018-06-07|07:32:00|Kimberly Serno|1,Forest,PRWI,PRWI-0093,2018-06-07,Kimberly Serno,1,18.8999996185303,69.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,5,4
Forest|PRWI|PRWI-0093|2018-07-05|07:03:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0093,2018-07-05,Elizabeth Oswald,2,26.2000007629395,82.5999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,8,6
Forest|PRWI|PRWI-0096|2018-06-06|06:36:00|Brian Swimelar|1,Forest,PRWI,PRWI-0096,2018-06-06,Brian Swimelar,1,21.7999992370605,60.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,10,7
Forest|PRWI|PRWI-0096|2018-07-04|06:08:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0096,2018-07-04,Elizabeth Oswald,2,24.7000007629395,88.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,9,8
Forest|PRWI|PRWI-0097|2018-06-06|06:55:00|Brian Swimelar|1,Forest,PRWI,PRWI-0097,2018-06-06,Brian Swimelar,1,21.7000007629395,60.0,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,6,4
Forest|PRWI|PRWI-0097|2018-07-04|06:23:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0097,2018-07-04,Elizabeth Oswald,2,24.6000003814697,88.0999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,10,9
Forest|PRWI|PRWI-0120|2018-06-07|08:59:00|Brian Swimelar|1,Forest,PRWI,PRWI-0120,2018-06-07,Brian Swimelar,1,23.6000003814697,59.2999992370605,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,5,5
Forest|PRWI|PRWI-0120|2018-07-05|09:03:00|Kimberly Serno|2,Forest,PRWI,PRWI-0120,2018-07-05,Kimberly Serno,2,27.2000007629395,83.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,6,5
Forest|PRWI|PRWI-0124|2018-06-06|08:57:00|Elizabeth Oswald|1,Forest,PRWI,PRWI-0124,2018-06-06,Elizabeth Oswald,1,17.7999992370605,76.6999969482422,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",9,7
Forest|PRWI|PRWI-0124|2018-07-04|08:15:00|Brian Swimelar|2,Forest,PRWI,PRWI-0124,2018-07-04,Brian Swimelar,2,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,11,11
Forest|PRWI|PRWI-0125|2018-06-06|08:38:00|Elizabeth Oswald|1,Forest,PRWI,PRWI-0125,2018-06-06,Elizabeth Oswald,1,17.5,81.0999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",6,6
Forest|PRWI|PRWI-0125|2018-07-04|07:57:00|Brian Swimelar|2,Forest,PRWI,PRWI-0125,2018-07-04,Brian Swimelar,2,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,8,8
Forest|PRWI|PRWI-0129|2018-06-07|07:53:00|Kimberly Serno|1,Forest,PRWI,PRWI-0129,2018-06-07,Kimberly Serno,1,19.1000003814697,71.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,13,12
Forest|PRWI|PRWI-0129|2018-07-05|07:23:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0129,2018-07-05,Elizabeth Oswald,2,25.2999992370605,85.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,10,6
Forest|PRWI|PRWI-0132|2018-06-07|08:38:00|Kimberly Serno|1,Forest,PRWI,PRWI-0132,2018-06-07,Kimberly Serno,1,18.7000007629395,72.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,12,8
Forest|PRWI|PRWI-0132|2018-07-05|08:07:00|Elizabeth Oswald|2,Forest,PRWI,PRWI-0132,2018-07-05,Elizabeth Oswald,2,25.5,87.8000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,19,14
Forest|PRWI|PRWI-0143|2018-06-07|07:10:00|Brian Swimelar|1,Forest,PRWI,PRWI-0143,2018-06-07,Brian Swimelar,1,23.0,60.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,6,5
Forest|PRWI|PRWI-0143|2018-07-05|07:08:00|Kimberly Serno|2,Forest,PRWI,PRWI-0143,2018-07-05,Kimberly Serno,2,25.2999992370605,83.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,11,9
Forest|PRWI|PRWI-0144|2018-06-07|07:32:00|Brian Swimelar|1,Forest,PRWI,PRWI-0144,2018-06-07,Brian Swimelar,1,23.0,58.2000007629395,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,8,8
Forest|PRWI|PRWI-0144|2018-07-05|07:28:00|Kimberly Serno|2,Forest,PRWI,PRWI-0144,2018-07-05,Kimberly Serno,2,25.0,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,8,8
Forest|PRWI|PRWI-0145|2018-06-07|07:58:00|Brian Swimelar|1,Forest,PRWI,PRWI-0145,2018-06-07,Brian Swimelar,1,23.0,60.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,9,8
Forest|PRWI|PRWI-0145|2018-07-05|07:47:00|Kimberly Serno|2,Forest,PRWI,PRWI-0145,2018-07-05,Kimberly Serno,2,25.5,82.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,9,8
Forest|PRWI|PRWI-0173|2018-06-07|10:16:00|Elizabeth Oswald|1,Forest,PRWI,PRWI-0173,2018-06-07,Elizabeth Oswald,1,20.1000003814697,74.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,12,10
Forest|PRWI|PRWI-0173|2018-07-02|07:38:00|Kimberly Serno|2,Forest,PRWI,PRWI-0173,2018-07-02,Kimberly Serno,2,25.0,79.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,10,8
